id,label_kmeans_10
7SrbSh9MROa7lLSZDl8U0A,2
3TXEcd99SxeNmk9zulOLTQ,2
5Cy0juasQKy4V4f19ZtFTg,4
MFeLHZ4HRnW1AgJb4pdlnA,0
uxdS4Fn6RlqktR15VWKLkg,0
hi1jfrJNT02KkhspUPn4LQ,2
yKNHiBlaS5mP5wAjGtTYwg,8
znDHeN05QDiOZM3ZVi_k7g,3
OdS8ltjESuOsyFj3vXZXmw,8
CdJ-ZIqYSS63AiPabZ1ivg,8
9mfg7lEJQ2C21Ss9vkFH2A,0
sSfN4yH0QCmpol9iTgfnbw,2
W-oscudCR-WpRkz7N47pHQ,0
m-Ndk2kOTo-rxbYOH9b7sg,2
yn1tAEKASi6Ufc6xEXEM_w,3
t9EludTFTYm6wiLPGm4Hhg,2
XCrptWoqTcuOL61liXDtpw,0
6WiX1MZqSeSBT1TSrtte6Q,0
2BL3seCrSuOVFzYACGIDLg,3
W2zvjSXxQQ2mtU-RybzxNQ,2
FoTXq6PzSFuvfoIfZWTSZw,8
GbNFGKmsRA2vOMDtH7mGbg,0
b1j2XbWLQk-_i-_iBQkHdA,2
WKjKv70rSHuG1SDxaYX24Q,1
AgH5E8BFT0G6oGfc5KwarA,0
KcIQrVEDTb2DQ6Mc73I3zw,8
LVmWSZGqTrObTmNrAhUdzg,3
MLj_7d90Ss6yGLfRPACgAg,5
IRfB5wiBTdShRwWb5bOtaw,4
LLEV613DTvWBcr89TLQ43w,2
YYOXis4xRziY63dO54y32g,3
GLO5EYTlSTO3MuZVqiZvXg,2
kZLjyvNFTPy4AKj1i5vAzA,8
kv4AertaQ0iv29yChsciAQ,2
KmmMxzCUTBK_OUv6MQDNxg,0
AE19iyE3Qe2zivWkuv3f9A,2
yR6DyweGTTeUCOnZDaD7_g,2
OMdCCKyjRgGwe3Ce40qVBw,3
tW-O7Gm9S2G3E3lxxPykMg,0
eLaGdgh6SYqyf3c_s-mTbA,8
XHSW1Nv0SQGugkhqR5wf3w,2
hHvE6bVdQWOhXWc1nxoHGA,8
GDz5u0_fRtqzGAVu0N0ahg,5
TtG6_vmDT6W4pByX4KqgPg,3
xFdy5-2_TsyThtxtD1zWBw,4
biXjKtEEQX2PUpvcznfYZA,0
enev482RRdC9ayjMbCHMJg,2
G3yZzOtATUibFjS1-ih-Dg,0
h4CCwvS2SNi4jolMfLTkgQ,0
QngCboaJSLCo7-5IrnCOIg,2
UMwqAgd_Rx-9LxSbx2FLlg,1
fTvsZ-MjTvyhFLiBOhXGjA,2
QLy1yKngTIGaYD06MdgYtA,0
UNlqD1DfQFiJaX46CY4J7Q,0
HeKaWj1AQu2TBoqZBXjfzQ,0
skRze0BfTxe0CiwjfZ2uKA,0
icMIjh5SQxeerKYF6sty5A,3
z3UT7u0GTOCjyiy0lIVhvQ,2
gRvkOW9zTFaSoFxJhoKM4A,8
0FxJXYbBSLCCTzDf9XcjVg,3
_4gt5nGqT3aT2DhEZSqyGQ,8
fTTOQ9etRhGKV09F6xEHhA,7
-co23nqRT0m0Zgj-CUpeXQ,0
4xUKiFOpQuCsosbmdYFJEQ,0
UsxjRLVBTR2ewEFcvCyCvA,8
2F4NeOvtS72Z8VBueazhxQ,2
KmgG78dqTMiRMcDQ4wy1NA,0
pgYa0bsiSKOY6KULF7d7rQ,2
o1zVW4EZR_2Ukk9nVWS8TA,3
XV5N1Az8TmWvGmGgDjEENA,2
84GLnSrDTtqmiXsWT50A4g,8
KtDOsY73QkGKjKULcy_aRQ,8
y_I50D7aTIKxrGhBmBAyfA,2
EUpOz2KjQBanZE6o63zZRg,8
QE9BuugpTDSZZHRI9usb0A,0
xFv99d8AROKXmBV_07wxDw,2
3UhrVIU7S62max6xqwxGsA,8
eNyI_BfzRGGYlv9SBiyyUg,3
ZkWmZ6YjTwGv7WVw1_s7qQ,2
NA6pbb5TSZyQUNhzCg7SPQ,3
Vv7GCWY4TraEr2gg43T4oA,0
qhuYlVq5Qz-YJt4wdCSKNQ,8
xPAMiaxyQSOYrmwKqv5azQ,2
pWUwHZEZTtea_8_twbNNWw,3
xoVtZrBoR2KOfW8kQ9c7oA,1
bO5k2kZwRO6-1Ung42rYEg,2
HOTLZTgRQg-3m7v3dRWQ9g,8
ppVgclGPQru3YEO0_8Oybg,2
tpuFHmRYSxeHsvO-hLp8Pw,2
7SigtlXzS_CHKF-XbTqZGw,2
XhWxmxMdTEKDXifevgzNjQ,7
oy6EWwFvSaqYUWHBhz-Fog,8
VVHba_Z8Tlqm3lAlYYdbVA,0
6u19mSAbQMuyJic0fBQv3g,0
QCQGsrkaRRuGfi-yLvkoOw,2
lYA89NtcSwOT5BWt1v7GUg,8
SXGT2LzFSpC25iaPh-fQbQ,2
YFY3XqdfTyClPWDRJER9Wg,8
bM3MmzxfROKIgQPHezU-Jg,2
AUs_M8egT9azxgI2UURRdQ,3
J-bFOlzVR9uBNJD855IREg,5
4xP2K6TETluOahru2R_czw,2
nQRXR066RPC0cxA4q1gxuQ,0
7ZifnnFrTvKATyZheku8pw,8
1Dk0gevWSY6ULmFzAQrY5Q,0
nnvNa2OXQ5SQtpg9fifSQg,0
N5rTUOjtQ1uZG3Tt6I6Y2g,8
Tr-jCo-QTTqYXsIEsGDDGQ,2
zooPhZRiS3mL-AOmLA8MzA,2
eAEMkw6-RUqg9Q4VR3UcvA,8
6-0oAV55TbCStJyOsfCoOg,3
trnKbeLUSWCQMyQhhKUuwg,2
_x-pH2FXTeeAizG1M9OQmQ,2
HMkUgrnOTUqo9PvnlkBLMw,2
zKlWuSyxQo-jzdm9e3bNVw,5
1cj545FIQv2wBASKwdHbAA,8
zh5WGXM0QmCQckkSG-zeLQ,2
8iAjstMuS7S3R-1uf-S8gQ,8
m5KCoYWDSsatlH9BOsFO-A,2
gBMwdADpTimhrfAJLP8nNg,3
jA_WdanVTdmH37ALQgYUwQ,8
2VN0-730SGOMA2r1tmesqA,8
VLdHUUVPTwycynCdVoSsdA,2
HKaT_4s3T9GE7bgmcPm3SA,0
DzDSjhd4Qeqtr0AuBwtcPg,2
DWSGqnGfS72j3XXpxQau3A,2
_vZpW-QFQ6O8kbZwJlhHkA,3
t_Sqd_JvSc6LfIkDSReIgA,8
p8bNPUZ4RkyMPzd1p96QCg,8
GOpMLv3VQ7ORTs0Fc0CeEA,2
g_rGQNnuRSO5JdugAQrTpg,2
5pdQB5NTQDGLC39zcF2tUw,3
TNJ1LynZQXapOdPtkes_sw,8
VTqYYRoCQcKHYIzX8dvsSw,3
LkqHAjfATpieSHbL3-f26Q,2
_1KMXiWJQO2kTfQo4oRrDQ,2
9iPxg_WFQxiHTH6RQrryUg,2
IdpmvlKATcCSYfKV24dL4Q,0
Zp5IlalKRmmlifWEmPsikQ,0
9ROqgxPgSzWc0uI0gpN7XA,3
QIEfIirzQtS35XLqq1I15g,4
VAeKAq2gQMaZw2xQh1X6rQ,2
BnqwsL8WSaakgrmEYg5wuQ,8
CXfIJ_BSRyy_Z_0t0gfq9g,0
G_ZroBPVSPGs7_UlWDEE0g,2
JkXLOAjBSiyCKACvT7uo1w,8
895wJ4F5QAShSgzlLcMZzg,0
sysz8BJHREOIcKlfaYyenA,7
HAs0KwlxRN-Y20NEwnIuyQ,7
eH5Nw3kESUW9ptG1JZQlqA,8
pzPMc5AqQ92NwVxCUx59mw,3
1xHxD0G_SsujpOStGWEoCg,2
ccBF_A8SQpKTWuIuMSgNDA,3
QAukd0QqSsuhv4-YcvJpeA,2
8ukgdbZRRwWO01FnnQdCwg,3
dlJUIT6ETU-4PY0r1ZnCMA,2
hwkEGPiTSV6ud-Fd91efTw,2
dAsDqWzfQGWtFFA0eSyy9A,2
GPk-4qoUSRCI1Khot9abMw,1
ce452mFqTfynzUhSutcD9w,8
XDAG9GkySrm1pDENQtcFXw,2
wS6VXy0yT4Wqut7hYbLVAw,8
DVgu1otbSvi_TW4rRvF6HA,0
rXoRCiioQVuUZ0NnSDCniw,2
7wp7J_LyTWqiCKBFQymyIw,8
tsKDEhQjQ9qmxfhMwXIFoQ,8
tyVI1OCGRjGKZ5bQa2lbQg,8
kX3qDKjcSMyvpn7p1xtplQ,3
mpghi8_uSdSQ8UgEvJD3bQ,0
0F1HHZC3Qtq1pFEkBYoGdQ,0
knoM3UFWTYeKMo6Ws79N-w,8
K7TwVlNeRjmhaaFSPetGcg,3
fVoEojJ0Rsebz9Zb8bjQfw,3
YLiSr246Qe6pzVvkenmDSQ,0
tlyu9CxfTEueAkSs-GPeBw,3
tBDjRh9YQI66Z191Vw-mNg,2
XNolfySqQPSFF7tkjuuljw,0
LBArVCl5SbK7cDHNnMp-Rg,5
r8HQ7qprSKG3C5mz8D-C2w,3
-kNyVsTRRXih78J3Pnz6Tw,8
Ym71xloqQYaMRl8h5NUp2w,8
pW9bfmL3SAWI2jgcU1aRWA,8
Z6CDXhqpQfG9zqw8UOHGMw,2
rsqkJeEAQeu3q_U0_RUx7w,0
ui9S03mkTS2bxoVc0LMYKA,3
hN02aTKiRRCNKq4yb2wYIA,2
j6TSTxB-Rfa4-e4RSZk3Sw,1
cp8K9V61SP-lMg4mvcBt-Q,2
no6TEdYNRa2HbSteQlawBg,2
cFlR5GJBTTiLpS_zSc3Iow,2
Sj3Ttbl_Rk-IaYE89B-adw,8
xGmxS_eIRjOA5tzapH42Xg,2
xPchJZIoRCiP_fgxM4k79A,8
Cq4QhsBETwa9-rX02MOS8Q,3
jKx8XI7JTb2YpZuTw3vjFQ,0
7jzV381OTsyHCPLyxGLQ6w,2
pOfkwRDzT-SJanHpqwzITQ,3
H3UipZPFRuG4GPrkXcb6Ew,4
Tikuu_HMSVySGbs8JxX-EQ,8
3HuzeLmDRzqjwvwfgRiz3w,2
M11_Fq2xQFeJMHPbian90A,1
BjJuz7s0RNCN1oaCzqpAlA,1
F5UQ9688RwSKQ2NAiQrc1g,2
GtTmQu51RYCYMHGLHFq1MQ,7
CMxbuywPTg-6Kb-lHMQM3A,2
b1KgxAMiRRu5YH22mVN5xw,3
uZ4NiiVqRk2n2q_Fn1qN-w,1
mtrF4C6dSbC5KANTIMliTQ,8
X9d5Zm31S--XIRjfK_S2-w,2
9_Pq_eUwSCyKZjP4BxjYqQ,3
qYJBJfWdRvWFEwCgR7Lp3w,8
-dFLsVrdS2GyRhUJDX2Ndg,2
UmFwUlhYSDC71FcpN_KrUA,8
6aKOTmH4Tu-bf054tCHZsQ,2
GKPQK2S-T22ZBP4pT5a9Cg,3
3W4fJSjdTqCDtiS1NnGMPQ,3
k7VPiEUKR02VgJfpsaeo-Q,3
X0LYn3tBTCaJojQLPsx0AA,2
7qvx4-2rQH-hw85YzesuWg,2
DqebPWaRQIasZSVa3Lq8sg,3
JIT8fEf6TfacXj1lNMfEOA,3
qKKZQlWYQOqctpCgPjMPHw,2
EwdlYnPVTxOIBNk5LW-qJA,1
49fEJ7PQS3WTNrasGh5x2g,2
n3NMnQBoTbuQVJjsLti9Xw,8
Q4oBzTngSna2Ew1NKpr9zg,3
h6oW0BlRR86drmqNL460-A,1
nh7pJeR9TSmEQ2viPEQQFw,0
droEPpbZSRmzSDL4BqRsWA,2
iIKWKgV7RoOsR_4i62Dfbg,8
s4Btb8mWS8WSPp_d7hKV1g,3
4OGkyBnOTFCiLYOSGWYuHQ,8
novsHa9xQv6wo7yRD-88RA,2
6zrNwsEJR8yCGVLuHfhcEw,3
e2UwyxzATc2Yp341q1wVnQ,2
bnU9_nLPRa6cmdxwM0Gr4g,8
DpHbgvF5Q-C6bypgtvfvXw,2
5Iuz5ylxRcC2FF8ZbSA35A,0
uMDOuJGeSpGYJYxP2CItFA,0
WidTRbZhTVGgBjfPrS-c0Q,2
eLJTPeVjSgu_FGEJFzVU9A,2
cI7c4RBbScuUv0r4HkdOWw,3
afCvAgdMTyuxz2s-mpzKwg,4
OnPTZZq_TtaRbi-qpKPcZQ,3
DMTGZIsRRguHnGklME7U-w,3
uh6cIJduR9aZa53XXGwl1A,8
PT4l5_3MQnKksRH2DVlKKg,4
EAnv-nX3TxyBt8cRvO68Qw,4
kxFlpVDiSvOL-A7XvrQqbA,2
pAcmGztjQGK9piuWePPrhQ,8
AqarF5uxQrKuqvpThi-ZMQ,3
3rlPUeIXRLyB23_oots1xA,2
jUEhegc7TPyFScv4eOWCdg,2
nAioaAy5QkqLB_CuRuWtsQ,8
HS3PNmbWQ7OS8Uy75zLLBg,0
ldU60xesS2W_zg45xzwoyA,2
y4yQuHeZRw-CCDtokxeqVg,0
NDkIO3cZT0OtlnZ4ZzUljg,3
A5GycorERGmrdlY5yeQ2nA,3
uTknMyeSQxqOQMTZpTDTPQ,8
wVdGrKNUQsOKZHSmYxulOw,3
rW0AxUwFTR-_EeQqz7rbdQ,0
CUyCQHPORDWOjZY0jZjsrg,8
lHGLXpR2TF6KRsVkAXrdrg,8
c1MHUsuBTtqLffcHlLtHQw,8
jegzIsAwRMS838xlfhdbfQ,8
xF1zeqr8RMeEKM4p1c5byg,1
RU09MhQJTU-dWy6_-S-rgA,3
Wzu-rl_YR9CbYkkPlnZ1TQ,0
MY4vTMzIR1y3c75B6cHylA,8
Nkpe1r4iSa2sItoaAPhfhg,3
QaBV4OopTBy5V0_ZKmIAnw,2
TqmCGmHtTv6Dw-Un4wSJZQ,2
wtnmw4ZATCSqlZgjxyBTpw,0
aH4YUQppRdWwtTWLQYbfww,3
urbBij3ZROm063x7YKwCbQ,0
WdNd_HetSYi_CZsS_2xEiQ,8
Pk_v2WiUQRqGUWJVWDqo-Q,8
9hCWXoP1QFilHhWssHcLFw,3
HV7wrKfKS8C9JE6FfGt8JQ,2
SkenQBXiRmqU4zbE2DPJPg,8
jHwGuLgdS7mjkD626tExiQ,7
rwaVOFRESt-a9QAEp6lK-w,8
EwXPgqkhTQaTLoqoCr1GBw,3
yFLhO6BcQluD7QlB2lSd_Q,1
V6_WzAAAS2Ch_IEkwXUn3A,2
Vs0u026STgeMwSl3cHNT3w,0
ueO6ew3FTCqWbwKe9ou8cw,8
PBKRAWPmRHyNzCKmBbN1mQ,2
Zz9MWgDXSru-bxAErkn4Ew,2
22f3pg20SFKMSyVT3syuCQ,2
zNYrWA9eRIC2ga6g6khbpw,8
vMVxorp2T7exP2y0exRpYA,8
1T4BYiRKRMCoG54h3yK3qw,3
6NEOdKR6SG6MIY7InN_dgA,2
Pylah1LhRgyyv_ZiUTn9Ig,3
8KudthRoQJKm3-K3HMIRkQ,0
JbgCK-vmQyK2winV9Am8Zg,3
1Lt_32zXSNWM7QJn51No4w,2
Iz3euaOgT0axcKvdegCoGw,2
krmlwoQqS4WKc7N6pZ4XXQ,2
qbWmbi0LSymQ4SQuHZnqWw,8
ZnnLaMtOSxujIST8TXiXpg,2
iPF1zYtfTrqHj5Kbc71UBQ,8
rOMVvajuS9yvIAbYgUh-fA,0
wmjryPS6RxagOXQOkO4R-g,3
DJl-ES4MRqqiLMLvvSjjGQ,8
by7XNUG0SnW8S-JN3HbuJA,2
_OGV4k2zRRGQnZ_Ovftssw,3
UodD6Y2HRNWeqzdHvtWZsQ,8
4bmzhqBvQvaH3nw6gudBxA,2
MMzoowQLSZG-Q4vy1ssmHw,8
Bqk03-f6RYOk_fYAGhE7tg,4
zkUCDHV4QYCLWuap0TkYWA,0
RS78Nw3nRyauVW_iN9WL7A,8
Y_1CyXy3QNOTbOTIoyyf8A,2
724eKPeqQlaCNsa6JsVnKg,3
gCG7gDliSNayYsBOyrM_iw,8
NithwpYySoKc7PFLfOnqMg,2
NHCICiVLTfmlCzWk-P3LfQ,8
qgNRKo0_Q1a4J6NzUmNA-g,0
TAx0S-c1TSyIac7hm0k3FQ,7
TMj4939hRH-34xbIky8ryA,3
98DRvqnhRCK6WTFy9Cil4Q,0
huSHHQ5UQC-11iNHlH0Nsg,1
u3-iDSTuSRW4NJT6cV1tbA,3
xL29RGUZQIG2Nh6oRo43Ag,2
asRlP-zrQCaIUYB6eO9pgA,0
Rsr8ec1DTiaRhufeBTX9Ag,3
RlN_8ZBwTpCSqMhMael73g,2
-hvKvG82S5Kty1m7fnpq0g,7
KZCLGf-GRxCGAe3S4GFLNQ,1
P0xwMaAWRE2uyU4NtbF1tg,0
zSF4shWWTYuuhVB9d915nw,2
KnPlp57YSOWoiUdUs9EkBw,7
MoCj6T8JQxOAYGAvOSL_7w,8
JGlVpwqiRp-AHbslf1noow,0
qPzLiwKyT8yixwxSDeHxww,0
hy8Oo9nbQGa5BwwRCVvvhg,8
tg6dQjg9SFS4eApLUN7iwA,2
MVJp45WJT0-_3JCoMd18cQ,2
oWzfTkraQlyVjCSz2P1r0g,0
6HKBBLt7Q8euaAKTxouGag,8
ip9lxI9SRUaX01KX9yl7yA,0
SFa9PR3gRpmkN787QVDkLQ,2
KT9mIOVoSDiz21p8LzSGyw,2
DPRaxMnbQsC1QwT1UZLlWQ,2
gH5VFBw8SYGZm7hXfALg4g,2
cXpRC7W3TnCEImBhFfNulg,3
30y7aINxRX2P0hQvbJZpVA,0
cnY3O3puRZCWC847m8Il1w,1
yOMswbEdQXS6W9iszN9sSw,0
epclX5RNT_-Dc4Tm66mMqQ,8
n9ggAZk0QGSWSluPMicqng,2
QiLuFfdPTPKB6F2R08B_Ig,8
j0zpvc2XQhOXFmcKYRxWrg,3
YMH_M1-3TymeIwu_CDx6oQ,8
TYb47_O6TEWPLn6T1JihlQ,2
phiqFbQkSwytSX6uTBwqBw,3
cooB0RN9T6SiqZop0p1wAw,2
HoMm-1a-RleKZGbWeZgV0Q,0
F8CnWOKBSHOePis4GgHKgw,2
EHOz6FUZSRWsH3gsb1J8eg,2
F_qYKJKmQ7OuECFCNjr-DA,2
4LhPPsb7RkicDbBZLhqxvw,2
LkaU63r4RaSws9nFNXBHXA,0
km_ePbruRdOt4Z4LnODd0w,2
4O7YtegcTNmvxRwwbW_rOQ,2
XLvc1Lt8QICTxcmdcKrwJA,2
nZ5Ji1CxTQuTIvK117PENQ,0
yvOD7H7HTsqXblQn8af2Bg,8
iZvMiTcwTqWszDxjlF3O5Q,0
kuZTfyRRRByGdexTq03gQg,7
a1buYY3yR-e1cPpYBhN0nw,3
0CZCmI2vSbuwFzrGrBtosQ,1
iSL5NImFRCyyNutPQ4YYKA,8
X152sjBcTHWZ7Rel0A5ghw,4
H6aBvALiTt2f7O-lQ_JpPQ,0
hkmeLUqQRc2RQhWxukMNdQ,3
5xIl2o7KSd6xYYw8B3Bdlw,2
akjwVfxaQzme68Q-9eHTIw,8
ub9Pf4xQR0ysxs7gFHN1YA,8
eFeGH_ZlRHelVsCqgtlLnw,0
fKK-SqdOSwO4rEiqxlziFA,2
QjC1aJFDQ-aB2xrzfZtYtg,0
zIX0PsAtTAyePL28Hmq00g,8
OAu8-BC9RL215USfA1HjmQ,2
FLDhdyFZQkOltHasKKhD5w,8
BahuLaplRUqXl3pGgqJ18Q,2
PSl8KQBDT7-MbUCyh5j5uw,2
PiTJ9MydQOq5HQ_AXbKEgQ,0
W2GiHb2kT_KCskIfsa9cXQ,8
ptbIBPBbTxK6h849XjywhA,8
7pkGyxmeT9aSeCqwDf4DiQ,0
-WCT_rb6SIiBcaIDvAtkow,2
kw-JQuSKRWWw9pD2GX9lTQ,3
ICPeTTNzQmWM9NOSajUbIA,1
59dfFzZUSJ22E8F4XBRG3A,0
RyovDkt8R2eUQAWvrHJq0g,2
Yd8Zs5PTSmuabMkyvC9wKA,0
ZAEgKkz8TYex7kbkc-t1-Q,0
x_dlFNl4STuxJOEl8jtAfA,0
hw7ybk2mQjef2scsGRKwzg,8
BsToIDajQA60_oWABMqExA,3
aWtpnZSzTjiwtzYjkJYmgw,0
7UhFOX8FRIGugHbdk6x6Ag,2
eQF6uvZNSkOK9v2Owxxkag,7
GfdIm3t_Saes6jIY1Lf0dg,8
fCQxmyYdTWCkqNCmGjankQ,2
INmdgDxXSWmGNZkxZBbBmg,0
gVuw1jy5TV-BtfTK53FvVg,3
5tTcIDe7QPe_Eva3YyHUzg,8
kaYITQ2OSqyjwQszpHjFug,8
DS5H8j7TT22qvIt-wJ64dQ,5
zSFIKtk-Tw-PqMvrn0LTkQ,2
YSX4p9HpR62KcA5QezaX0w,0
aUbgBFsyQL2ye4AyKCvXcA,5
GF7dytbrQ-uDzMV1iMdTQQ,2
c1yoIFgeRuuzRw-MdNnc8Q,2
Yfo4zoPgR-K32wnwFd0w7Q,4
sN6FLPF5R76GnItt_udCtw,2
gnjZCrGpQGmKimR_y3YouA,0
kI6G1vx6QzCFhYIBucV0CQ,8
JtwTGp_gSV6Wn92ujc-wJQ,2
4aRSZHzyREW3_9bL1zjK4w,3
LdmE9gnxRHSXQD-JE2dSSg,3
MLC2p98aSsSt25PpuzFS6Q,8
NNrEoSNETRuAKdYXvJPAXw,1
BZzPo8yEQxidQ8nawgEvpw,8
x4KAPPHFR_OvDqrxOW2E-w,8
SDY5lL8WRECP7Y_Ln2i62w,2
mEJf5NQgS0aZZxfK9VH8JQ,0
Qq_miM6pTnuFHemQLrG8Ow,2
QekBEYavQ6uLCcUKz8YKCg,0
7Crokc7dSBKMmQznMpgPZA,3
8d0SmGClSqGMjRo46S3sjg,2
_0WW6vXJSiif6l_fODrdGg,0
PEklHmVURQ-TFnWgUi9xMA,3
xZMksQS7Rv-pWqDUNcV7iw,3
L6Ow592JTAe17SAPDngssA,1
QhbMg69cSQK7WKPwWxkHiw,2
7v5jm0kpQ4-PYDDDWzOIcg,5
JDiZtDbfTTC6CJG4fJDfNA,8
Vdafq3chQT6Ha2BBu_k4ZA,2
ESV5E-nrTUK_28Sow__uig,8
vOvZDWMzQAy94mQwIs-vdg,2
avtSH629TBKTaSShs6vkgA,3
Om-ak9SlSLGDsF6Ka8V78Q,2
gk5vrIFSTomNPswQGqDW3g,2
J21r1IXNTEGVhEaI-d4sTg,1
5fK2F4lNSsqmafbHtERwaw,2
M5GSk6WkTOeNGa1DEiMX-Q,3
6-046dDNTnetMH3u2dsBzw,8
kJMigvTzSQCwb7ne9n-Lng,0
kc6HEiuwTA6PZObnSwkFRQ,8
zGaIdxwqS92y8pjZ2yuxmA,4
bEj2Ww2CSC2v9nLZ0l4zDg,2
8RRxTMyTS9aubWrdNU6_Qw,0
jK4cnoiKTcmxP_jrSBMv-A,8
KmiRunaxQfujfeb4o0VgqQ,8
hDnjuQU7Qh2to10L_OTQjQ,3
em9LtskcRfqbZkBIdmcvTQ,0
9Iz7arc6SLq2mcrZ3CEgxQ,8
JWCnolD7QHW4A4lM1kxAWA,3
DUM113wjTC64vB56QhI4Ng,1
C7pcOUVFRZiTprK5Ondi5w,7
MfQ1Gd1yQRyfkhNvi-iWdA,2
tNA-MWDzRu2gknbf0bhu6A,8
OyLfhHJMRmeupe5yfDeZaA,2
LVcVEEi1RVKIG69M2RRPhA,0
qPStfb6pRj2wY0I248rusA,0
TU2X60LjRUyTzQbqZjCzew,2
vRusNi82RwqSRU-gQ-cDrQ,2
n0dLm5luSkKe0OnnepbL1w,2
XzZhtY4tSRmQBzE_cOw_UQ,7
YSzGiTYhQq-pax_SMPmEHw,2
vCB6GqigQ5C2c7Ld4aEYTw,2
qHVlASuvRp6Wga2x2YgR3A,2
YKz58FUORSKU3y19qtGGKQ,8
CCLOxsF1TsSWbDy-Di2dxQ,0
vDMti8a7Sf6vJYMPEckyaA,4
gxPoUqZvSMyeiaSvYWUIUw,2
v-tcGRR1RlW2oEgq_A8oTw,2
m_DG0moeQP-mqDbdysV3bg,2
xDjXM9arQ72pnEpDoHKGhw,8
4JIEIkJzRMqJ5J9dJ4_VmQ,3
raWz6GdjR1inShX8srDVyw,3
UbywmueiQQOFS8cTcNuJeA,3
Cn6GktWGSQaNl8GTE-6H0Q,5
_b2jOSAWTgGkb5D_w7gIqQ,3
QJ8HbNIXRp-jQKzAW0r0Lg,2
WJtcRHrZSNSE2sshbJcJsQ,4
XVC4uzeLR0GCaGFmC8BXTA,2
fO0Zp8RZQ6SmB4LCk4rNeg,8
-a-L48zkSsWMmi81aM7UQA,2
eTZ5rEZVSa2dEsoIQ8A82g,8
fHCybpS0Tqaf-2FRGzY8VA,8
UjeqVgxOSGie6IokncbcRQ,0
TAklsZi1QguIaRAk3VCEtQ,0
KnjQW9XsTBKG3QKtS1nCbA,8
Dh0-UubiSaqxi-M6lN1Tog,4
zsRX9j-oTY2sOkYG7LNINA,3
WehE0lYTQ1SiX4WAd9fTjQ,4
1EdcpleASY2eE2xD_2ORrw,0
CP7xkMQtRZGtCYt0jh4-Rw,8
IjuskRxHRU6eUY_7lib-Lg,8
9h6AHLhDT9Sc2WGWWxO7uw,8
vmkmJAqETzKTE2a9xOQpSw,3
Vh__HVn5T9GmctCVISI7wQ,2
vlRrfOFSQYOzyd_G6K_bbQ,2
ZiKLYCDAQaqJ17CZAC6AOQ,1
aNruq6cxTN-in36p9jitsA,3
R4NmKFMeRUGb0bDcdkRdsA,2
F38bT6g-SxCZkr8sCAhYyw,0
D97z0sMWSviCRJHFHZLWoA,0
qwukbefcTfmGYvsoHeXe_w,5
EXiTDd9oRPWHTNMRpeOz_w,3
TQ_BZXevRcqvugKlUcyFHw,2
KK875RDKSUeC8_ZOouL-qA,3
HxMsJK35R4qpkXm14NfI6A,3
oKwTsXVIQ9qP5YYNje-8Sw,2
dJtRuQ1pTlS2MZmQ_VtD_g,2
pYLqyGFCQCaQJqQfvuoEHQ,3
3YzKTGhYT8GFVTr-uzT7kw,2
CrNukwGkSkSkiIHFUPkrMA,8
gP8kseo8QGKpipK4qx6wvw,8
okfr3sRSReu8LKgmXxV4aQ,0
2iwq1y2DQh-CTuYprwuBxA,3
V6DMRmu3SiCj9528mgB1Hg,0
5fQLAmTCSAaug_APvMmuwA,2
CEbu7rTiQvqMPMqEdMQD9A,0
HdwL3NECRGqrjHJSJOyR1w,0
LAN_S_SASUmDirUceYKFUA,8
EjWU8GN7RJ6QkZq_oj3e4g,3
7zV1eUPCTnyEW2AWQ93Tsw,0
wWxgo32URcOnX72i5hKfcg,3
lHMyje_8QrCsdWjtt4RQwQ,0
8LouHsHaRbGQ_-6Ur1G7Jw,2
FMUipq2TTb-lJd3mXh9fcw,2
_EPIfCZ5QyK11ZRMCkI03Q,0
Ca8ZEMPtQCmBOfFaRBog-g,1
X3l3M87aSM2VRKyR5YGMAg,8
cYrTwlXNSAGSefsaktvhDQ,0
kRqGhXexQjWiFiovK2rkiQ,0
xHiAo71cQwezkKYO1MtF2A,2
JKDeEwmpTjmOHrIH8P0YmQ,7
XIImGs-iT7eCgMmBoLDvdg,2
6Jcr59dJQbSj2xOwlyMG5g,2
whq2gkO0TE2zzLpwlfMzoA,8
QIlCdM9UQUKWR71xOjfHkQ,1
8Q_PtOTnRnSWn-5gXIyjfg,1
CfteuXxvSQ6WSOEjy6MrPQ,8
hHlrE_IrQ_2qbqswGPIU9A,3
jQ2fLmjsRs2HDqMBitsw7w,8
mXyWEY8kRh-aYIpXO0X8Hw,3
OBkMFFaySBSc0FEesH5fEg,2
j0UZPzQ-Qi-e9IG6_EruXA,5
zZKBWwDsSt-ouGAKxHnM1Q,3
BFJ89yhQSaabIXZyWAa5iQ,0
l5v_zRJwSiuiG-70X6sB6Q,3
dsVkB9Q1SIa4gnsc6Vu-jg,4
f0h2iLowRDeZg0UQyd234w,8
PR5DEhkvTACvg7YgXBRg3A,8
fwYD23c2TPiRR0speMKmuA,2
138onMOATjSm7YewfssY5Q,1
OQV-pDNBRnKXPbfhUO-b5g,2
XmS5OB8-QvGJZQyjExH2Yw,8
PI60eHpYSZu9RLiglL-FNA,3
2uX8fQbWQvqd_eVCWMIohA,1
61mVbI_8QAurVoqFAHRHxw,0
F5Qycx_8Q9GYiwhcS3wqnw,0
qqEdBvmTTXGL2CfHkxXoTw,7
FL5XtgAxSPCM-q731GKHoA,0
